2009-2010 School Year Immunization Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCDTS,Facility,RCDT,School,Enrollment,TotalNC,UnduplCount,NCPE,Excluded,PolioProt,PolioNcNp,PolioMedObj,PolioRelObj,PolioApprSchd,PolioTotal,DtpProt,DtpNcNp,DtpMedObj,DtpRelObj,DtpApprSchd,DtpTotal,MeasProt,MeasNcNp,MeasMedObj,MeasRelObj,MeasApprSchd,MeasTotal,RubProt,RubNcNp,RubMedObj,RubRelObj,RubApprSchd,RubTotal,MumpProt,MumpNcNp,MumpMedObj,MumpRelObj,MumpApprSchd,MumpTotal,HepProt,HepNcNp,HepMedObj,HepRelObj,HepApprSchd,HepTotal,HibProt,HibNcNp,HibMedObj,HibRelObj,HibApprSchd,HibTotal,CpoxProt,CpoxNcNp,CpoxMedObj,CpoxRelObj,CpoxApprSchd,CpoxTotal
560991220022004,Nelson Prairie School,56099122002,2004,502,0,0,0,0,492,0,1,9,0,502,491,0,1,10,0,502,492,0,1,9,0,502,496,0,1,5,0,502,496,0,1,5,0,502,0,0,0,0,0,0,0,0,0,0,0,0,494,0,1,7,0,502
560991220022005,Nelson Ridge School,56099122002,2005,520,1,0,1,1,520,0,0,0,0,520,520,0,0,0,0,520,519,0,0,1,0,520,520,0,0,0,0,520,520,0,0,0,0,520,349,0,0,0,0,349,0,0,0,0,0,0,519,0,1,0,0,520
110180030262002,Neoga Elem School,11018003026,2002,239,22,11,11,0,226,11,1,1,0,239,226,11,1,1,0,239,215,11,1,1,11,239,227,10,1,1,0,239,227,10,1,1,0,239,16,3,0,0,0,19,16,3,0,0,0,19,225,11,1,1,1,239
110180030261001,Neoga Jr High School,11018003026,1001,127,2,1,1,0,126,1,0,0,0,127,126,1,0,0,0,127,126,1,0,0,0,127,126,1,0,0,0,127,126,1,0,0,0,127,126,1,0,0,0,127,0,0,0,0,0,0,55,1,0,0,0,56
110180030262005,Neoga Middle School,11018003026,2005,180,9,4,5,0,175,2,0,0,3,180,178,2,0,0,0,180,174,3,0,0,3,180,174,3,0,0,3,180,174,3,0,0,3,180,122,1,0,0,0,123,0,0,0,0,0,0,177,3,0,0,0,180
110180030260001,Neoga Sr High School,11018003026,0001,255,1,1,0,0,253,0,1,1,0,255,246,0,2,1,6,255,253,0,1,1,0,255,253,0,1,1,0,255,253,0,1,1,0,255,252,1,1,1,0,255,0,0,0,0,0,0,0,0,0,0,0,0
150162990252370,Nettelhorst Elem School,15016299025,2370,637,75,48,27,1,590,33,4,8,2,637,588,35,2,9,3,637,584,39,2,9,3,637,597,29,2,8,1,637,597,29,2,8,1,637,206,13,3,4,2,228,79,1,1,2,1,84,567,31,2,8,3,611
320380090262004,Nettie Davis Elem School,32038009026,2004,185,0,0,0,0,184,0,0,0,1,185,184,0,0,0,1,185,184,0,0,0,1,185,185,0,0,0,0,185,185,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,1,185
24032024C042001,Nettle Creek Elem School,24032024C04,2001,77,0,0,0,0,77,0,0,0,0,77,77,0,0,0,0,77,77,0,0,0,0,77,77,0,0,0,0,77,77,0,0,0,0,77,57,0,0,0,0,57,0,0,0,0,0,0,66,0,0,0,0,66
190222040260002,Neuqua Valley High School,19022204026,0002,4366,5,0,5,5,4352,0,8,6,0,4366,4322,0,11,33,0,4366,4346,0,7,13,0,4366,4346,0,7,13,0,4366,4346,0,7,13,0,4366,4342,0,9,15,0,4366,0,0,0,0,0,0,0,0,0,0,0,0
500820600262001,New Athens Elem,50082060026,2001,312,4,2,2,4,311,1,0,0,0,312,310,1,1,0,0,312,310,2,0,0,0,312,311,1,0,0,0,312,311,1,0,0,0,312,101,0,0,0,0,101,57,0,0,0,0,57,310,2,0,0,0,312
500820600260003,New Athens High School,50082060026,0003,174,0,0,0,0,173,0,0,1,0,174,173,0,0,1,0,174,173,0,0,1,0,174,174,0,0,0,0,174,174,0,0,0,0,174,171,0,2,1,0,174,0,0,0,0,0,0,0,0,0,0,0,0
500820600261001,New Athens Jr High,50082060026,1001,127,3,2,1,3,126,1,0,0,0,127,127,0,0,0,0,127,127,0,0,0,0,127,127,0,0,0,0,127,127,0,0,0,0,127,127,0,0,0,0,127,0,0,0,0,0,0,79,2,0,0,0,81
130140030262005,New Baden Elementary School,13014003026,2005,313,0,0,0,0,307,0,0,1,5,313,307,0,0,1,5,313,307,0,0,1,5,313,307,0,0,1,5,313,307,0,0,1,5,313,40,0,0,0,0,40,36,0,0,0,4,40,306,0,0,2,5,313
140161490022010,New Beginnings Learning Academy,14016149002,2010,464,45,25,20,45,448,12,0,3,1,464,448,12,0,3,1,464,441,19,0,3,1,464,441,19,0,3,1,464,441,19,0,3,1,464,142,3,0,0,1,146,0,0,0,0,0,0,450,10,0,3,1,464
510840160262001,New Berlin Elementary School,51084016026,2001,485,0,0,0,0,485,0,0,0,0,485,485,0,0,0,0,485,485,0,0,0,0,485,485,0,0,0,0,485,485,0,0,0,0,485,160,0,0,0,0,160,47,0,0,0,0,47,485,0,0,0,0,485
510840160260001,New Berlin High School,51084016026,0001,235,0,0,0,0,235,0,0,0,0,235,234,0,0,0,1,235,235,0,0,0,0,235,235,0,0,0,0,235,235,0,0,0,0,235,235,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0
510840160261001,New Berlin Jr High School,51084016026,1001,113,0,0,0,0,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,113,0,0,0,0,113,0,0,0,0,0,0,58,0,0,0,0,58
270664040262002,New Boston Elem School,27066404026,2002,202,1,1,0,1,197,1,1,3,0,202,196,1,1,3,1,202,196,1,2,3,0,202,196,1,2,3,0,202,196,1,2,3,0,202,23,0,1,0,0,24,23,0,1,0,0,24,197,1,2,2,0,202
380601260262002,New Central Elem School,38060126026,2002,491,0,0,0,0,480,0,0,2,9,491,479,0,0,3,9,491,479,0,0,3,9,491,479,0,0,3,9,491,479,0,0,3,9,491,75,0,0,0,0,75,75,0,0,0,0,75,489,0,0,2,0,491
41057016Z140000,New Comm Christian School,41057016Z14,0000,17,2,0,2,0,15,0,0,0,2,17,15,0,0,0,2,17,15,0,0,0,2,17,15,0,0,0,2,17,15,0,0,0,2,17,15,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0
14016751Z020000,New Covenent Christian Academy,14016751Z02,0000,86,2,2,0,0,84,2,0,0,0,86,84,2,0,0,0,86,84,2,0,0,0,86,84,2,0,0,0,86,84,2,0,0,0,86,35,2,0,0,0,37,7,0,0,0,0,7,76,1,0,0,0,77
410570050262006,New Douglas Mid-Elementary Sch,41057005026,2006,69,5,5,0,0,64,3,0,2,0,69,64,3,0,2,0,69,64,3,0,2,0,69,64,3,0,2,0,69,64,3,0,2,0,69,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,2,0,69
50082088X010000,New Enterprise Academy,50082088X01,0000,30,0,0,0,0,29,0,0,1,0,30,29,0,0,1,0,30,29,0,0,1,0,30,29,0,0,1,0,30,29,0,0,1,0,30,11,0,0,0,0,11,11,0,0,0,0,11,29,0,0,1,0,30
150162990252930,New Field Elem School,15016299025,2930,753,71,55,16,0,739,13,0,0,1,753,727,22,1,0,3,753,724,29,0,0,0,753,741,12,0,0,0,753,741,12,0,0,0,753,160,6,0,0,0,166,164,2,0,0,0,166,734,17,2,0,0,753
380540880022005,New Holland-Middletown Elem Sch,38054088002,2005,98,0,0,0,0,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,98,0,0,0,0,98,46,0,0,0,0,46,0,0,0,0,0,0,91,0,0,0,0,91
14016611S190000,New Hope Academy,14016611S19,0000,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
53090032Z140000,New Hope Christian Acacdemy,53090032Z14,0000,18,0,0,0,0,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
200960060042001,New Hope Elem School,20096006004,2001,186,0,0,0,0,186,0,0,0,0,186,186,0,0,0,0,186,186,0,0,0,0,186,186,0,0,0,0,186,186,0,0,0,0,186,73,0,0,0,0,73,0,0,0,0,0,0,173,0,0,0,0,173
14016814X260000,New Life C C Academy,14016814X26,0000,30,0,0,0,0,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,30,0,0,0,0,30,12,0,0,0,0,12,4,0,0,0,0,4,27,0,0,0,0,27
48072098Z250000,New Life Christian Academy,48072098Z25,0000,16,0,0,0,0,16,0,0,0,0,16,16,0,0,0,0,16,16,0,0,0,0,16,16,0,0,0,0,16,16,0,0,0,0,16,12,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9
041012050252048,New Milford Elem School,04101205025,2048,213,0,0,0,0,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,213,0,0,0,0,213,70,0,0,0,0,70,0,0,0,0,0,0,213,0,0,0,0,213
150162990250824,New Millennium Health High School,15016299025,0824,222,6,3,3,0,222,0,0,0,0,222,219,3,0,0,0,222,222,0,0,0,0,222,222,0,0,0,0,222,222,0,0,0,0,222,221,0,1,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0
19022108X160000,New Morning Childrens House,19022108X16,0000,20,0,0,0,0,19,0,0,1,0,20,19,0,0,1,0,20,19,0,0,1,0,20,19,0,0,1,0,20,19,0,0,1,0,20,13,0,0,1,0,14,13,0,0,1,0,14,19,0,0,1,0,20
020440320032003,New Simpson Hill Dist 32,02044032003,2003,285,0,0,0,0,284,0,0,1,0,285,284,0,0,1,0,285,284,0,0,1,0,285,284,0,0,1,0,285,284,0,0,1,0,285,133,0,0,1,0,134,31,0,0,0,0,31,259,0,0,1,0,260
340491260170002,New Tech High - Zion-Benton East,34049126017,0002,180,0,0,0,0,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,179,0,0,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0
140162030170002,New Trier Township H S Northfield,14016203017,0002,1019,0,0,0,0,1003,0,2,10,4,1019,1016,0,1,2,0,1019,1004,0,4,9,2,1019,1004,0,4,9,2,1019,1004,0,4,9,2,1019,1004,0,3,9,3,1019,0,0,0,0,0,0,0,0,0,0,0,0
140162030170001,New Trier Township H S Winnetka,14016203017,0001,3130,0,0,0,0,3111,0,2,17,0,3130,3114,0,1,15,0,3130,3113,0,5,12,0,3130,3113,0,5,12,0,3130,3115,0,3,12,0,3130,3110,0,3,15,2,3130,0,0,0,0,0,0,0,0,0,0,0,0
14016140X260000,New Way Learning Center,14016140X26,0000,36,0,0,0,2,22,0,0,0,14,36,22,0,0,0,14,36,22,0,0,0,14,36,22,0,0,0,14,36,22,0,0,0,14,36,16,0,0,0,12,28,10,0,0,0,9,19,18,0,0,0,12,30
240470180160001,Newark Comm High School,24047018016,0001,193,0,0,0,0,191,0,0,2,0,193,191,0,0,2,0,193,191,0,0,2,0,193,191,0,0,2,0,193,191,0,0,2,0,193,191,0,0,2,0,193,0,0,0,0,0,0,0,0,0,0,0,0
240470660042001,Newark Elem School,24047066004,2001,125,0,0,0,0,120,0,0,3,2,125,120,0,0,3,2,125,120,0,0,3,2,125,120,0,0,3,2,125,120,0,0,3,2,125,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,3,2,125
150162990252371,Newberry Elem Math & Science Acad,15016299025,2371,586,11,4,7,26,581,1,0,4,0,586,580,2,0,4,0,586,583,0,0,3,0,586,583,0,0,3,0,586,583,0,0,3,0,586,268,0,2,2,0,272,16,1,0,2,0,19,516,0,1,3,0,520
55098002Y100000,Newman Central Catholic High Sch,55098002Y10,0000,243,0,0,0,0,239,0,0,4,0,243,239,0,0,4,0,243,239,0,0,4,0,243,239,0,0,4,0,243,239,0,0,4,0,243,239,0,0,4,0,243,0,0,0,0,0,0,0,0,0,0,0,0
110230010262001,Newman Grade School,11023001026,2001,121,1,1,0,0,121,0,0,0,0,121,121,0,0,0,0,121,121,0,0,0,0,121,121,0,0,0,0,121,121,0,0,0,0,121,40,1,0,0,0,41,41,0,0,0,0,41,121,0,0,0,0,121
340490030042005,Newport Elem School,34049003004,2005,366,15,15,0,15,349,15,0,0,2,366,349,15,0,0,2,366,349,15,0,0,2,366,349,15,0,0,2,366,349,15,0,0,2,366,71,3,0,0,0,74,0,0,0,0,0,0,349,15,0,0,2,366
120400010260001,Newton Comm High School,12040001026,0001,498,3,0,3,0,498,0,0,0,0,498,498,0,0,0,0,498,498,0,0,0,0,498,498,0,0,0,0,498,498,0,0,0,0,498,498,0,0,0,0,498,40,0,0,0,0,40,40,0,0,0,0,40
120400010262002,Newton Elem School,12040001026,2002,350,0,0,0,0,350,0,0,0,0,350,350,0,0,0,0,350,350,0,0,0,0,350,350,0,0,0,0,350,350,0,0,0,0,350,99,0,0,0,0,99,0,0,0,0,0,0,350,0,0,0,0,350
14016652Z010000,Nguzo Saba Moorish Science Academ,14016652Z01,0000,11,0,0,0,0,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11
310451310222010,Nicholas A Hermes Elem School,31045131022,2010,991,12,11,1,12,983,8,0,0,0,991,983,8,0,0,0,991,982,9,0,0,0,991,982,9,0,0,0,991,982,9,0,0,0,991,226,2,0,0,1,229,100,0,0,0,0,100,983,8,0,0,0,991
140160650041012,Nichols Middle School,14016065004,1012,504,20,19,1,0,480,17,2,5,0,504,482,14,3,5,0,504,481,15,2,6,0,504,483,14,2,5,0,504,483,14,2,5,0,504,475,17,7,5,0,504,0,0,0,0,0,0,332,10,3,4,0,349
150162990252072,Nicholson Elem Math & Science,15016299025,2072,463,55,46,9,4,442,19,0,0,2,463,433,28,0,0,2,463,435,27,0,0,1,463,451,12,0,0,0,463,451,12,0,0,0,463,191,8,0,0,1,200,38,2,0,0,0,40,408,21,0,0,0,429
310451290222012,Nicholson Elem School,31045129022,2012,371,7,4,3,0,366,4,1,0,0,371,365,4,1,0,1,371,366,4,1,0,0,371,366,4,1,0,0,371,366,4,1,0,0,371,54,0,0,0,0,54,0,0,0,0,0,0,366,4,1,0,0,371
410570090262015,Niedringhaus Elementary School,41057009026,2015,467,7,6,1,7,462,5,0,0,0,467,461,6,0,0,0,467,463,4,0,0,0,467,463,4,0,0,0,467,463,4,0,0,0,467,80,0,0,0,0,80,0,0,0,0,0,0,465,2,0,0,0,467
330482050262020,Nielson Elementary School,33048205026,2020,424,8,7,1,3,409,7,0,5,3,424,408,7,0,5,4,424,406,7,1,5,5,424,406,7,1,5,5,424,406,7,1,5,5,424,59,1,0,0,0,60,0,0,0,0,0,0,414,7,0,3,0,424
150162990252373,Nightingale Elem School,15016299025,2373,1428,153,98,55,0,1406,22,0,0,0,1428,1385,43,0,0,0,1428,1385,42,1,0,0,1428,1409,19,0,0,0,1428,1409,19,0,0,0,1428,655,14,0,0,0,669,116,4,0,0,0,120,1255,28,0,0,0,1283
140162190170002,Niles North High School,14016219017,0002,2181,11,6,5,5,2167,0,5,3,6,2181,2163,3,2,4,9,2181,2170,0,4,4,3,2181,2170,0,4,4,3,2181,2170,0,4,4,3,2181,2159,3,5,4,10,2181,0,0,0,0,0,0,0,0,0,0,0,0
140162190170003,Niles West High School,14016219017,0003,2659,10,7,3,3,2641,3,0,1,14,2659,2639,4,0,1,15,2659,2651,3,2,3,0,2659,2651,3,2,3,0,2659,2651,3,2,3,0,2659,2635,3,2,5,14,2659,26,0,0,0,0,26,25,0,1,0,0,26
150162990252823,Ninos Heroes Elem Academic Ctr,15016299025,2823,539,58,35,23,3,517,19,2,0,1,539,513,23,2,0,1,539,518,19,2,0,0,539,527,10,2,0,0,539,527,10,2,0,0,539,259,9,1,0,0,269,0,0,0,0,0,0,456,14,2,0,0,472
440630020031001,Nippersink Middle School,44063002003,1001,555,0,0,0,0,551,0,0,4,0,555,551,0,0,4,0,555,551,0,0,4,0,555,551,0,0,4,0,555,551,0,0,4,0,555,551,0,0,4,0,555,0,0,0,0,0,0,355,0,0,3,0,358
150162990252374,Nixon Elem School,15016299025,2374,1049,11,6,5,47,1047,2,0,0,0,1049,1045,4,0,0,0,1049,1046,3,0,0,0,1049,1048,1,0,0,0,1049,1048,1,0,0,0,1049,315,1,0,0,0,316,72,1,0,0,0,73,1047,2,0,0,0,1049
150162990252952,Nkrumah Academy Elem School,15016299025,2952,107,10,9,1,0,103,3,0,1,0,107,102,4,0,1,0,107,99,7,0,1,0,107,104,2,0,1,0,107,104,2,0,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0,104,2,0,1,0,107
140161440022007,Nob Hill Elem School,14016144002,2007,264,22,6,16,3,249,15,0,0,0,264,248,15,0,0,1,264,249,15,0,0,0,264,249,15,0,0,0,264,249,15,0,0,0,264,129,6,0,0,0,135,79,0,0,0,0,79,250,14,0,0,0,264
150162990252375,Nobel Elem School,15016299025,2375,809,52,35,17,1,801,8,0,0,0,809,791,18,0,0,0,809,793,15,0,0,1,809,805,4,0,0,0,809,805,4,0,0,0,809,372,4,1,0,0,377,78,1,0,0,0,79,714,13,0,0,0,727
15016299025006C,Noble Street Charter High School,15016299025,006C,3626,1011,735,276,0,3491,132,2,1,0,3626,2911,705,9,1,0,3626,3485,139,1,1,0,3626,3498,126,1,1,0,3626,3498,126,1,1,0,3626,3467,149,8,2,0,3626,0,0,0,0,0,0,0,0,0,0,0,0
320460530022004,Noel Levasseur Elem School,32046053002,2004,347,6,5,1,0,343,3,0,1,0,347,343,3,0,1,0,347,341,5,0,1,0,347,341,5,0,1,0,347,341,5,0,1,0,347,0,0,0,0,0,0,0,0,0,0,0,0,343,3,0,1,0,347
100680220260001,Nokomis Jr/Sr High Sch,10068022026,0001,341,0,0,0,0,334,0,0,0,7,341,334,0,0,0,7,341,334,0,0,0,7,341,334,0,0,0,7,341,334,0,0,0,7,341,334,0,0,0,7,341,0,0,0,0,0,0,52,0,0,0,0,52
56099095X100000,Noonan Elementary Academy,56099095X10,0000,409,0,0,0,0,378,0,0,31,0,409,378,0,0,31,0,409,377,0,1,31,0,409,377,0,1,31,0,409,377,0,1,31,0,409,216,0,0,15,0,231,89,0,0,6,0,95,346,0,0,29,0,375
170640050260001,Normal Community High School,17064005026,0001,1922,13,2,11,13,1915,2,0,4,1,1922,1914,2,0,4,2,1922,1915,2,0,4,1,1922,1915,2,0,4,1,1922,1915,2,0,4,1,1922,1913,2,0,6,1,1922,0,0,0,0,0,0,0,0,0,0,0,0
170640050260002,Normal Community West High School,17064005026,0002,1777,12,11,1,12,1772,0,0,5,0,1777,1761,11,0,5,0,1777,1771,0,1,5,0,1777,1771,0,1,5,0,1777,1771,0,1,5,0,1777,1770,0,1,6,0,1777,0,0,0,0,0,0,0,0,0,0,0,0
340492200262005,North Barrington Elem School,34049220026,2005,477,1,1,0,0,470,0,0,7,0,477,469,0,0,7,1,477,468,1,1,7,0,477,469,0,1,7,0,477,469,0,1,7,0,477,83,0,1,1,0,85,0,0,0,0,0,0,477,0,0,0,0,477
040042000260003,North Boone High School,04004200026,0003,525,0,0,0,0,522,0,0,3,0,525,522,0,0,3,0,525,522,0,0,3,0,525,522,0,0,3,0,525,522,0,0,3,0,525,522,0,0,3,0,525,0,0,0,0,0,0,0,0,0,0,0,0
040042000261001,North Boone Middle School,04004200026,1001,273,0,0,0,0,270,0,0,3,0,273,270,0,0,3,0,273,270,0,0,3,0,273,270,0,0,3,0,273,270,0,0,3,0,273,270,0,0,3,0,273,0,0,0,0,0,0,126,0,0,1,0,127
040042000262005,North Boone Upper Elem Sch,04004200026,2005,272,0,0,0,0,270,0,0,2,0,272,270,0,0,2,0,272,270,0,0,2,0,272,270,0,0,2,0,272,270,0,0,2,0,272,270,0,0,2,0,272,0,0,0,0,0,0,270,0,0,2,0,272
340491870260001,North Chicago Community High Sch,34049187026,0001,931,10,10,0,10,931,0,0,0,0,931,921,10,0,0,0,931,931,0,0,0,0,931,931,0,0,0,0,931,931,0,0,0,0,931,931,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0
100110030262003,North Elem School,10011003026,2003,274,0,0,0,0,273,0,0,0,1,274,273,0,0,0,1,274,273,0,0,0,1,274,273,0,0,0,1,274,273,0,0,0,1,274,46,0,0,0,0,46,0,0,0,0,0,0,274,0,0,0,0,274
11012002C262003,North Elem School,11012002C26,2003,446,6,4,2,0,444,2,0,0,0,446,443,2,0,0,1,446,444,2,0,0,0,446,445,1,0,0,0,446,445,1,0,0,0,446,227,0,0,0,0,227,0,0,0,0,0,0,444,1,0,0,1,446
140160840022003,North Elem School,14016084002,2003,207,0,0,0,0,206,0,1,0,0,207,206,0,1,0,0,207,206,0,1,0,0,207,206,0,1,0,0,207,206,0,1,0,0,207,46,0,0,0,0,46,1,0,0,0,0,1,206,0,1,0,0,207
190220450022010,North Elem School,19022045002,2010,408,7,4,3,6,402,6,0,0,0,408,401,7,0,0,0,408,401,5,1,0,1,408,401,5,1,0,1,408,401,5,1,0,1,408,64,0,0,0,0,64,0,0,0,0,0,0,404,1,1,0,2,408
340490600262016,North Elem School,34049060026,2016,706,19,12,7,15,693,11,0,1,1,706,692,11,0,1,2,706,692,10,1,1,2,706,697,8,0,1,0,706,697,8,0,1,0,706,100,0,0,0,1,101,0,0,0,0,0,0,697,8,0,1,0,706
440630470042005,North Elem School,44063047004,2005,689,12,12,0,0,674,12,0,2,1,689,674,12,0,2,1,689,674,12,0,2,1,689,675,12,0,2,0,689,675,12,0,2,0,689,121,2,0,2,0,125,0,0,0,0,0,0,675,12,0,2,0,689
140160620042008,North Elementary School,14016062004,2008,504,7,6,1,0,494,4,0,2,4,504,496,2,0,1,5,504,496,3,0,2,3,504,496,3,0,2,3,504,496,3,0,2,3,504,79,0,0,0,0,79,0,0,0,0,0,0,500,2,0,1,1,504
160194270262004,North Elementary School,16019427026,2004,325,0,0,0,0,320,0,0,4,1,325,320,0,0,4,1,325,320,0,0,4,1,325,320,0,0,4,1,325,320,0,0,4,1,325,60,0,0,0,0,60,0,0,0,0,0,0,320,0,0,4,1,325
340491870262009,North Elementary School,34049187026,2009,386,1,1,0,1,370,16,0,0,0,386,368,15,0,0,3,386,373,10,2,0,1,386,373,10,2,0,1,386,373,10,2,0,1,386,58,1,0,0,0,59,0,0,0,0,0,0,375,3,7,0,1,386
410570110262030,North Elementary School,41057011026,2030,553,8,6,2,8,547,4,1,1,0,553,546,5,1,1,0,553,547,4,1,1,0,553,547,4,1,1,0,553,547,4,1,1,0,553,91,0,0,0,0,91,0,0,0,0,0,0,551,1,0,1,0,553
400310030260001,North Greene High School,40031003026,0001,322,2,1,1,2,321,0,0,1,0,322,318,1,0,2,1,322,321,0,0,1,0,322,321,0,0,1,0,322,321,0,0,1,0,322,321,0,0,1,0,322,0,0,0,0,0,0,0,0,0,0,0,0
400310030261001,North Greene Jr High School,40031003026,1001,151,0,0,0,0,151,0,0,0,0,151,151,0,0,0,0,151,151,0,0,0,0,151,151,0,0,0,0,151,151,0,0,0,0,151,151,0,0,0,0,151,0,0,0,0,0,0,81,0,0,0,0,81
160194270262008,North Grove Elementary School,16019427026,2008,461,1,1,0,1,455,1,0,5,0,461,455,1,0,5,0,461,455,1,0,5,0,461,455,1,0,5,0,461,455,1,0,5,0,461,69,0,0,1,0,70,0,0,0,0,0,0,455,1,0,5,0,461
200933480262005,North Intermediate Ctr of Educ,20093348026,2005,333,0,0,0,0,333,0,0,0,0,333,333,0,0,0,0,333,333,0,0,0,0,333,333,0,0,0,0,333,333,0,0,0,0,333,125,0,0,0,0,125,0,0,0,0,0,0,333,0,0,0,0,333
460691170222008,North Jacksonville School,46069117022,2008,212,0,0,0,0,211,0,1,0,0,212,211,0,1,0,0,212,211,0,1,0,0,212,211,0,1,0,0,212,211,0,1,0,0,212,63,0,1,0,0,64,0,0,0,0,0,0,211,0,1,0,0,212
15016299025005C,North Lawndale Charter HS,15016299025,005C,741,218,149,69,0,725,15,0,0,1,741,596,143,1,0,1,741,723,17,0,0,1,741,725,16,0,0,0,741,725,16,0,0,0,741,714,24,1,0,2,741,0,0,0,0,0,0,0,0,0,0,0,0
14016241X010000,North Park Elementary School,14016241X01,0000,184,0,0,0,0,181,0,0,3,0,184,181,0,0,3,0,184,180,0,1,3,0,184,181,0,1,2,0,184,181,0,1,2,0,184,77,0,0,2,0,79,0,0,0,0,0,0,160,0,1,4,0,165
340490010021003,North Prairie Jr High,34049001002,1003,249,0,0,0,0,247,0,0,2,0,249,247,0,0,2,0,249,247,0,0,2,0,249,247,0,0,2,0,249,247,0,0,2,0,249,247,0,0,2,0,249,0,0,0,0,0,0,160,0,0,2,0,162
540921180241020,North Ridge Middle School,54092118024,1020,690,26,26,0,0,662,26,1,1,0,690,663,26,0,1,0,690,662,26,1,1,0,690,664,26,0,0,0,690,664,26,0,0,0,690,664,26,0,0,0,690,0,0,0,0,0,0,441,16,0,0,0,457
150162990252935,North River Elem School,15016299025,2935,283,12,9,3,3,276,6,0,0,1,283,275,6,0,0,2,283,277,6,0,0,0,283,278,5,0,0,0,283,278,5,0,0,0,283,133,2,0,0,0,135,34,0,0,0,0,34,255,6,0,0,0,261
14016008Z010000,North Shore Country Day School,14016008Z01,0000,487,0,0,0,0,485,0,2,0,0,487,485,0,2,0,0,487,484,0,3,0,0,487,484,0,3,0,0,487,484,0,3,0,0,487,360,0,2,0,0,362,10,0,0,0,0,10,249,0,1,0,0,250
14016789Z110000,North Shore SDa Junior Academy,14016789Z11,0000,108,0,0,0,1,105,0,0,0,3,108,105,0,0,0,3,108,105,0,0,0,3,108,105,0,0,0,3,108,105,0,0,0,3,108,56,0,0,0,2,58,9,0,0,0,1,10,89,0,0,0,3,92
200961120042002,North Side Elem School,20096112004,2002,288,5,0,5,0,280,0,0,0,8,288,280,0,0,0,8,288,280,0,0,0,8,288,280,0,0,0,8,288,280,0,0,0,8,288,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,288
211000040262008,North Side Primary Center,21100004026,2008,509,2,2,0,0,498,2,0,8,1,509,498,2,0,8,1,509,498,2,0,8,1,509,498,2,0,8,1,509,498,2,0,8,1,509,119,0,0,3,0,122,119,0,0,3,0,122,497,2,1,9,0,509
130141860022001,North Wamac Grade School,13014186002,2001,106,1,1,0,0,105,1,0,0,0,106,105,1,0,0,0,106,105,1,0,0,0,106,105,1,0,0,0,106,105,1,0,0,0,106,38,0,0,0,0,38,0,0,0,0,0,0,93,1,0,0,0,94
110213010262002,North Ward Elementary School,11021301026,2002,423,0,0,0,0,423,0,0,0,0,423,423,0,0,0,0,423,423,0,0,0,0,423,423,0,0,0,0,423,423,0,0,0,0,423,33,0,0,0,0,33,33,0,0,0,0,33,423,0,0,0,0,423
140160280021004,Northbrook Junior High School,14016028002,1004,610,0,0,0,0,604,0,2,4,0,610,605,0,1,4,0,610,606,0,0,4,0,610,606,0,0,4,0,610,606,0,0,4,0,610,595,0,13,2,0,610,0,0,0,0,0,0,398,0,0,4,0,402
350502890041002,Northbrook School,35050289004,1002,655,2,0,2,0,652,0,0,2,1,655,651,0,0,2,2,655,650,0,0,3,2,655,650,0,0,3,2,655,650,0,0,3,2,655,652,0,0,2,1,655,93,0,0,1,0,94,517,0,0,2,0,519
